"No.","Time","Source","Destination","Protocol","Length","Info"
"107","3.215959183","192.168.126.128","192.168.18.7","TCP","54","46354  >  53 [FIN] Seq=1 Win=1024 Len=0"
"108","3.215988849","192.168.126.128","192.168.18.7","TCP","54","46354  >  3306 [FIN] Seq=1 Win=1024 Len=0"
"109","3.216017743","192.168.126.128","192.168.18.7","TCP","54","46354  >  111 [FIN] Seq=1 Win=1024 Len=0"
"110","3.216043992","192.168.126.128","192.168.18.7","TCP","54","46354  >  587 [FIN] Seq=1 Win=1024 Len=0"
"111","3.216073057","192.168.126.128","192.168.18.7","TCP","54","46354  >  199 [FIN] Seq=1 Win=1024 Len=0"
"112","3.216101540","192.168.126.128","192.168.18.7","TCP","54","46354  >  80 [FIN] Seq=1 Win=1024 Len=0"
"113","3.216130735","192.168.126.128","192.168.18.7","TCP","54","46354  >  8888 [FIN] Seq=1 Win=1024 Len=0"
"114","3.216157686","192.168.126.128","192.168.18.7","TCP","54","46354  >  110 [FIN] Seq=1 Win=1024 Len=0"
"115","3.316413513","192.168.126.128","192.168.18.7","TCP","54","46365  >  80 [ACK] Seq=1 Ack=1 Win=1024 Len=0"
"116","3.316475559","192.168.126.128","192.168.18.7","TCP","54","46355  >  110 [FIN] Seq=1 Win=1024 Len=0"
"117","3.316504434","192.168.126.128","192.168.18.7","TCP","54","46355  >  8888 [FIN] Seq=1 Win=1024 Len=0"
"118","3.316535472","192.168.126.128","192.168.18.7","TCP","54","46355  >  80 [FIN] Seq=1 Win=1024 Len=0"
"119","3.316574575","192.168.126.128","192.168.18.7","TCP","54","46355  >  199 [FIN] Seq=1 Win=1024 Len=0"
"120","3.316601255","192.168.126.128","192.168.18.7","TCP","54","46355  >  587 [FIN] Seq=1 Win=1024 Len=0"
"121","3.316630811","192.168.126.128","192.168.18.7","TCP","54","46355  >  111 [FIN] Seq=1 Win=1024 Len=0"
"122","3.316660156","192.168.126.128","192.168.18.7","TCP","54","46355  >  3306 [FIN] Seq=1 Win=1024 Len=0"
"123","3.316694701","192.168.126.128","192.168.18.7","TCP","54","46355  >  53 [FIN] Seq=1 Win=1024 Len=0"
"124","3.316694129","192.168.18.7","192.168.126.128","TCP","60","80  >  46365 [RST] Seq=1 Win=32767 Len=0"
"125","3.316723705","192.168.126.128","192.168.18.7","TCP","54","46355  >  23 [FIN] Seq=1 Win=1024 Len=0"
"126","3.319566733","192.168.126.128","192.168.18.7","TCP","54","46355  >  135 [FIN] Seq=1 Win=1024 Len=0"
"127","3.319648287","192.168.126.128","192.168.18.7","TCP","54","46354  >  113 [FIN] Seq=1 Win=1024 Len=0"
"128","3.319710493","192.168.126.128","192.168.18.7","TCP","54","46354  >  1720 [FIN] Seq=1 Win=1024 Len=0"
"129","3.319774564","192.168.126.128","192.168.18.7","TCP","54","46354  >  256 [FIN] Seq=1 Win=1024 Len=0"
"130","3.319837171","192.168.126.128","192.168.18.7","TCP","54","46354  >  445 [FIN] Seq=1 Win=1024 Len=0"
"131","3.319898957","192.168.126.128","192.168.18.7","TCP","54","46354  >  443 [FIN] Seq=1 Win=1024 Len=0"
"132","3.319947318","192.168.126.128","192.168.18.7","TCP","54","46354  >  5900 [FIN] Seq=1 Win=1024 Len=0"
"133","3.319982194","192.168.126.128","192.168.18.7","TCP","54","46354  >  25 [FIN] Seq=1 Win=1024 Len=0"
"134","3.320009745","192.168.126.128","192.168.18.7","TCP","54","46354  >  139 [FIN] Seq=1 Win=1024 Len=0"
"135","3.320036165","192.168.126.128","192.168.18.7","TCP","54","46354  >  1023 [FIN] Seq=1 Win=1024 Len=0"
"136","3.320065730","192.168.126.128","192.168.18.7","TCP","54","46354  >  2030 [FIN] Seq=1 Win=1024 Len=0"
"137","3.320093853","192.168.126.128","192.168.18.7","TCP","54","46354  >  1300 [FIN] Seq=1 Win=1024 Len=0"
"138","3.320123679","192.168.126.128","192.168.18.7","TCP","54","46354  >  1080 [FIN] Seq=1 Win=1024 Len=0"
"139","3.320151762","192.168.126.128","192.168.18.7","TCP","54","46354  >  8222 [FIN] Seq=1 Win=1024 Len=0"
"140","3.320182369","192.168.126.128","192.168.18.7","TCP","54","46354  >  1583 [FIN] Seq=1 Win=1024 Len=0"
"141","3.320212035","192.168.126.128","192.168.18.7","TCP","54","46354  >  1024 [FIN] Seq=1 Win=1024 Len=0"
"142","3.320238264","192.168.126.128","192.168.18.7","TCP","54","46354  >  2007 [FIN] Seq=1 Win=1024 Len=0"
"143","3.320267409","192.168.126.128","192.168.18.7","TCP","54","46354  >  3372 [FIN] Seq=1 Win=1024 Len=0"
"144","3.320293809","192.168.126.128","192.168.18.7","TCP","54","46354  >  2492 [FIN] Seq=1 Win=1024 Len=0"
"145","3.320323565","192.168.126.128","192.168.18.7","TCP","54","46354  >  109 [FIN] Seq=1 Win=1024 Len=0"
"146","3.320350695","192.168.126.128","192.168.18.7","TCP","54","46354  >  20000 [FIN] Seq=1 Win=1024 Len=0"
"147","3.320380311","192.168.126.128","192.168.18.7","TCP","54","46354  >  280 [FIN] Seq=1 Win=1024 Len=0"
"148","3.320406580","192.168.126.128","192.168.18.7","TCP","54","46354  >  1058 [FIN] Seq=1 Win=1024 Len=0"
"149","3.320436947","192.168.126.128","192.168.18.7","TCP","54","46354  >  2021 [FIN] Seq=1 Win=1024 Len=0"
"150","3.320463197","192.168.126.128","192.168.18.7","TCP","54","46354  >  52869 [FIN] Seq=1 Win=1024 Len=0"
"151","3.320498353","192.168.126.128","192.168.18.7","TCP","54","46354  >  10616 [FIN] Seq=1 Win=1024 Len=0"
"152","3.320636652","192.168.126.128","192.168.18.7","TCP","54","46354  >  1154 [FIN] Seq=1 Win=1024 Len=0"
"153","3.320666819","192.168.126.128","192.168.18.7","TCP","54","46354  >  2301 [FIN] Seq=1 Win=1024 Len=0"
"154","3.320694000","192.168.126.128","192.168.18.7","TCP","54","46354  >  1199 [FIN] Seq=1 Win=1024 Len=0"
"155","3.320720249","192.168.126.128","192.168.18.7","TCP","54","46354  >  9080 [FIN] Seq=1 Win=1024 Len=0"
"156","3.320746629","192.168.126.128","192.168.18.7","TCP","54","46354  >  9500 [FIN] Seq=1 Win=1024 Len=0"
"157","3.320773960","192.168.126.128","192.168.18.7","TCP","54","46354  >  5190 [FIN] Seq=1 Win=1024 Len=0"
"158","3.320803506","192.168.126.128","192.168.18.7","TCP","54","46354  >  3827 [FIN] Seq=1 Win=1024 Len=0"
"159","3.320829865","192.168.126.128","192.168.18.7","TCP","54","46354  >  1050 [FIN] Seq=1 Win=1024 Len=0"
"160","3.320860473","192.168.126.128","192.168.18.7","TCP","54","46354  >  2557 [FIN] Seq=1 Win=1024 Len=0"
"161","3.320886692","192.168.126.128","192.168.18.7","TCP","54","46354  >  2111 [FIN] Seq=1 Win=1024 Len=0"
"162","3.320915907","192.168.126.128","192.168.18.7","TCP","54","46354  >  7496 [FIN] Seq=1 Win=1024 Len=0"
"163","3.320946674","192.168.126.128","192.168.18.7","TCP","54","46354  >  5825 [FIN] Seq=1 Win=1024 Len=0"
"164","3.320978104","192.168.126.128","192.168.18.7","TCP","54","46354  >  3301 [FIN] Seq=1 Win=1024 Len=0"
"165","3.321007178","192.168.126.128","192.168.18.7","TCP","54","46354  >  19350 [FIN] Seq=1 Win=1024 Len=0"
"166","3.321039739","192.168.126.128","192.168.18.7","TCP","54","46354  >  1009 [FIN] Seq=1 Win=1024 Len=0"
"167","3.321071178","192.168.126.128","192.168.18.7","TCP","54","46354  >  3371 [FIN] Seq=1 Win=1024 Len=0"
"168","3.321097468","192.168.126.128","192.168.18.7","TCP","54","46354  >  5961 [FIN] Seq=1 Win=1024 Len=0"
"169","3.321127274","192.168.126.128","192.168.18.7","TCP","54","46354  >  1021 [FIN] Seq=1 Win=1024 Len=0"
"170","3.321153683","192.168.126.128","192.168.18.7","TCP","54","46354  >  8011 [FIN] Seq=1 Win=1024 Len=0"
"171","3.321182397","192.168.126.128","192.168.18.7","TCP","54","46354  >  1039 [FIN] Seq=1 Win=1024 Len=0"
"172","3.321209518","192.168.126.128","192.168.18.7","TCP","54","46354  >  1501 [FIN] Seq=1 Win=1024 Len=0"
"173","3.321238232","192.168.126.128","192.168.18.7","TCP","54","46354  >  2126 [FIN] Seq=1 Win=1024 Len=0"
"174","3.321264271","192.168.126.128","192.168.18.7","TCP","54","46354  >  5902 [FIN] Seq=1 Win=1024 Len=0"
"175","3.321294097","192.168.126.128","192.168.18.7","TCP","54","46354  >  2222 [FIN] Seq=1 Win=1024 Len=0"
"176","3.324186327","192.168.126.128","192.168.18.7","TCP","54","46354  >  9111 [FIN] Seq=1 Win=1024 Len=0"
"177","3.324309168","192.168.126.128","192.168.18.7","TCP","54","46354  >  648 [FIN] Seq=1 Win=1024 Len=0"
"178","3.324403004","192.168.126.128","192.168.18.7","TCP","54","46354  >  3323 [FIN] Seq=1 Win=1024 Len=0"
"179","3.324490889","192.168.126.128","192.168.18.7","TCP","54","46354  >  7937 [FIN] Seq=1 Win=1024 Len=0"
"180","3.324811141","192.168.126.128","192.168.18.7","TCP","54","46354  >  5960 [FIN] Seq=1 Win=1024 Len=0"
"181","3.324907151","192.168.126.128","192.168.18.7","TCP","54","46354  >  2002 [FIN] Seq=1 Win=1024 Len=0"
"182","3.324964008","192.168.126.128","192.168.18.7","TCP","54","46354  >  20221 [FIN] Seq=1 Win=1024 Len=0"
"183","3.324994154","192.168.126.128","192.168.18.7","TCP","54","46354  >  1717 [FIN] Seq=1 Win=1024 Len=0"
"184","3.325022968","192.168.126.128","192.168.18.7","TCP","54","46354  >  5560 [FIN] Seq=1 Win=1024 Len=0"
"185","3.325049408","192.168.126.128","192.168.18.7","TCP","54","46354  >  60020 [FIN] Seq=1 Win=1024 Len=0"
"186","3.325078212","192.168.126.128","192.168.18.7","TCP","54","46354  >  1067 [FIN] Seq=1 Win=1024 Len=0"
"187","3.325104391","192.168.126.128","192.168.18.7","TCP","54","46354  >  3390 [FIN] Seq=1 Win=1024 Len=0"
"188","3.325134107","192.168.126.128","192.168.18.7","TCP","54","46354  >  9099 [FIN] Seq=1 Win=1024 Len=0"
"189","3.325160967","192.168.126.128","192.168.18.7","TCP","54","46354  >  990 [FIN] Seq=1 Win=1024 Len=0"
"190","3.325190142","192.168.126.128","192.168.18.7","TCP","54","46354  >  49154 [FIN] Seq=1 Win=1024 Len=0"
"191","3.325216181","192.168.126.128","192.168.18.7","TCP","54","46354  >  714 [FIN] Seq=1 Win=1024 Len=0"
"192","3.417309842","192.168.126.128","192.168.18.7","TCP","54","46354  >  801 [FIN] Seq=1 Win=1024 Len=0"
"193","3.417364264","192.168.126.128","192.168.18.7","TCP","54","46354  >  2038 [FIN] Seq=1 Win=1024 Len=0"
"194","3.417391405","192.168.126.128","192.168.18.7","TCP","54","46354  >  11967 [FIN] Seq=1 Win=1024 Len=0"
"195","3.417420951","192.168.126.128","192.168.18.7","TCP","54","46354  >  5862 [FIN] Seq=1 Win=1024 Len=0"
"196","3.417455736","192.168.126.128","192.168.18.7","TCP","54","46354  >  4224 [FIN] Seq=1 Win=1024 Len=0"
"197","3.417488287","192.168.126.128","192.168.18.7","TCP","54","46354  >  33 [FIN] Seq=1 Win=1024 Len=0"
"198","3.417523934","192.168.126.128","192.168.18.7","TCP","54","46354  >  987 [FIN] Seq=1 Win=1024 Len=0"
"199","3.417551666","192.168.126.128","192.168.18.7","TCP","54","46354  >  2725 [FIN] Seq=1 Win=1024 Len=0"
"200","3.417580911","192.168.126.128","192.168.18.7","TCP","54","46354  >  1030 [FIN] Seq=1 Win=1024 Len=0"
"201","3.420460217","192.168.126.128","192.168.18.7","TCP","54","46355  >  1058 [FIN] Seq=1 Win=1024 Len=0"
"202","3.420566958","192.168.126.128","192.168.18.7","TCP","54","46355  >  280 [FIN] Seq=1 Win=1024 Len=0"
"203","3.420737869","192.168.126.128","192.168.18.7","TCP","54","46355  >  20000 [FIN] Seq=1 Win=1024 Len=0"
"204","3.420827818","192.168.126.128","192.168.18.7","TCP","54","46355  >  109 [FIN] Seq=1 Win=1024 Len=0"
"205","3.420923327","192.168.126.128","192.168.18.7","TCP","54","46355  >  2492 [FIN] Seq=1 Win=1024 Len=0"
"206","3.421015580","192.168.126.128","192.168.18.7","TCP","54","46355  >  3372 [FIN] Seq=1 Win=1024 Len=0"
"207","3.421105088","192.168.126.128","192.168.18.7","TCP","54","46355  >  2007 [FIN] Seq=1 Win=1024 Len=0"
"208","3.421194346","192.168.126.128","192.168.18.7","TCP","54","46355  >  1024 [FIN] Seq=1 Win=1024 Len=0"
"209","3.421266241","192.168.126.128","192.168.18.7","TCP","54","46355  >  1583 [FIN] Seq=1 Win=1024 Len=0"
"210","3.421293252","192.168.126.128","192.168.18.7","TCP","54","46355  >  8222 [FIN] Seq=1 Win=1024 Len=0"
"211","3.421319401","192.168.126.128","192.168.18.7","TCP","54","46355  >  1080 [FIN] Seq=1 Win=1024 Len=0"
"212","3.421348265","192.168.126.128","192.168.18.7","TCP","54","46355  >  1300 [FIN] Seq=1 Win=1024 Len=0"
"213","3.421374684","192.168.126.128","192.168.18.7","TCP","54","46355  >  2030 [FIN] Seq=1 Win=1024 Len=0"
"214","3.421404721","192.168.126.128","192.168.18.7","TCP","54","46355  >  1023 [FIN] Seq=1 Win=1024 Len=0"
"215","3.421431080","192.168.126.128","192.168.18.7","TCP","54","46355  >  139 [FIN] Seq=1 Win=1024 Len=0"
"216","3.421460966","192.168.126.128","192.168.18.7","TCP","54","46355  >  25 [FIN] Seq=1 Win=1024 Len=0"
"217","3.421490572","192.168.126.128","192.168.18.7","TCP","54","46355  >  5900 [FIN] Seq=1 Win=1024 Len=0"
"218","3.421516521","192.168.126.128","192.168.18.7","TCP","54","46355  >  443 [FIN] Seq=1 Win=1024 Len=0"
"219","3.421542770","192.168.126.128","192.168.18.7","TCP","54","46355  >  445 [FIN] Seq=1 Win=1024 Len=0"
"220","3.421571935","192.168.126.128","192.168.18.7","TCP","54","46355  >  256 [FIN] Seq=1 Win=1024 Len=0"
"221","3.421598635","192.168.126.128","192.168.18.7","TCP","54","46355  >  1720 [FIN] Seq=1 Win=1024 Len=0"
"222","3.421648869","192.168.126.128","192.168.18.7","TCP","54","46355  >  113 [FIN] Seq=1 Win=1024 Len=0"
"223","3.421714212","192.168.126.128","192.168.18.7","TCP","54","46354  >  17 [FIN] Seq=1 Win=1024 Len=0"
"224","3.424513928","192.168.126.128","192.168.18.7","TCP","54","46355  >  3323 [FIN] Seq=1 Win=1024 Len=0"
"225","3.424599239","192.168.126.128","192.168.18.7","TCP","54","46355  >  648 [FIN] Seq=1 Win=1024 Len=0"
"226","3.424659281","192.168.126.128","192.168.18.7","TCP","54","46355  >  9111 [FIN] Seq=1 Win=1024 Len=0"
"227","3.424723442","192.168.126.128","192.168.18.7","TCP","54","46355  >  2222 [FIN] Seq=1 Win=1024 Len=0"
"228","3.424785298","192.168.126.128","192.168.18.7","TCP","54","46355  >  5902 [FIN] Seq=1 Win=1024 Len=0"
"229","3.424874887","192.168.126.128","192.168.18.7","TCP","54","46355  >  2126 [FIN] Seq=1 Win=1024 Len=0"
"230","3.424920663","192.168.126.128","192.168.18.7","TCP","54","46355  >  1501 [FIN] Seq=1 Win=1024 Len=0"
"231","3.424951401","192.168.126.128","192.168.18.7","TCP","54","46355  >  1039 [FIN] Seq=1 Win=1024 Len=0"
"232","3.424983150","192.168.126.128","192.168.18.7","TCP","54","46355  >  8011 [FIN] Seq=1 Win=1024 Len=0"
"233","3.425014920","192.168.126.128","192.168.18.7","TCP","54","46355  >  1021 [FIN] Seq=1 Win=1024 Len=0"
"234","3.425041470","192.168.126.128","192.168.18.7","TCP","54","46355  >  5961 [FIN] Seq=1 Win=1024 Len=0"
"235","3.425078790","192.168.126.128","192.168.18.7","TCP","54","46355  >  3371 [FIN] Seq=1 Win=1024 Len=0"
"236","3.425109708","192.168.126.128","192.168.18.7","TCP","54","46355  >  1009 [FIN] Seq=1 Win=1024 Len=0"
"237","3.425137450","192.168.126.128","192.168.18.7","TCP","54","46355  >  19350 [FIN] Seq=1 Win=1024 Len=0"
"238","3.425170672","192.168.126.128","192.168.18.7","TCP","54","46355  >  3301 [FIN] Seq=1 Win=1024 Len=0"
"239","3.425196952","192.168.126.128","192.168.18.7","TCP","54","46355  >  5825 [FIN] Seq=1 Win=1024 Len=0"
"240","3.425228661","192.168.126.128","192.168.18.7","TCP","54","46355  >  7496 [FIN] Seq=1 Win=1024 Len=0"
"241","3.425254540","192.168.126.128","192.168.18.7","TCP","54","46355  >  2111 [FIN] Seq=1 Win=1024 Len=0"
"242","3.425284426","192.168.126.128","192.168.18.7","TCP","54","46355  >  2557 [FIN] Seq=1 Win=1024 Len=0"
"243","3.425317037","192.168.126.128","192.168.18.7","TCP","54","46355  >  1050 [FIN] Seq=1 Win=1024 Len=0"
"244","3.425343817","192.168.126.128","192.168.18.7","TCP","54","46355  >  3827 [FIN] Seq=1 Win=1024 Len=0"
"245","3.425380336","192.168.126.128","192.168.18.7","TCP","54","46355  >  5190 [FIN] Seq=1 Win=1024 Len=0"
"246","3.425416935","192.168.126.128","192.168.18.7","TCP","54","46355  >  9500 [FIN] Seq=1 Win=1024 Len=0"
"247","3.425453263","192.168.126.128","192.168.18.7","TCP","54","46355  >  9080 [FIN] Seq=1 Win=1024 Len=0"
"248","3.425481476","192.168.126.128","192.168.18.7","TCP","54","46355  >  1199 [FIN] Seq=1 Win=1024 Len=0"
"249","3.425511582","192.168.126.128","192.168.18.7","TCP","54","46355  >  2301 [FIN] Seq=1 Win=1024 Len=0"
"250","3.425537982","192.168.126.128","192.168.18.7","TCP","54","46355  >  1154 [FIN] Seq=1 Win=1024 Len=0"
"251","3.425566856","192.168.126.128","192.168.18.7","TCP","54","46355  >  10616 [FIN] Seq=1 Win=1024 Len=0"
"252","3.425593216","192.168.126.128","192.168.18.7","TCP","54","46355  >  52869 [FIN] Seq=1 Win=1024 Len=0"
"253","3.425622270","192.168.126.128","192.168.18.7","TCP","54","46355  >  2021 [FIN] Seq=1 Win=1024 Len=0"
"254","3.428663631","192.168.126.128","192.168.18.7","TCP","54","46355  >  714 [FIN] Seq=1 Win=1024 Len=0"
"255","3.428835273","192.168.126.128","192.168.18.7","TCP","54","46355  >  49154 [FIN] Seq=1 Win=1024 Len=0"
"256","3.428932415","192.168.126.128","192.168.18.7","TCP","54","46355  >  990 [FIN] Seq=1 Win=1024 Len=0"
"257","3.429020971","192.168.126.128","192.168.18.7","TCP","54","46355  >  9099 [FIN] Seq=1 Win=1024 Len=0"
"258","3.429110209","192.168.126.128","192.168.18.7","TCP","54","46355  >  3390 [FIN] Seq=1 Win=1024 Len=0"
"259","3.429164952","192.168.126.128","192.168.18.7","TCP","54","46355  >  1067 [FIN] Seq=1 Win=1024 Len=0"
"260","3.429196541","192.168.126.128","192.168.18.7","TCP","54","46355  >  60020 [FIN] Seq=1 Win=1024 Len=0"
"261","3.429223482","192.168.126.128","192.168.18.7","TCP","54","46355  >  5560 [FIN] Seq=1 Win=1024 Len=0"
"262","3.429253288","192.168.126.128","192.168.18.7","TCP","54","46355  >  1717 [FIN] Seq=1 Win=1024 Len=0"
"263","3.429282943","192.168.126.128","192.168.18.7","TCP","54","46355  >  20221 [FIN] Seq=1 Win=1024 Len=0"
"264","3.429309273","192.168.126.128","192.168.18.7","TCP","54","46355  >  2002 [FIN] Seq=1 Win=1024 Len=0"
"265","3.429339269","192.168.126.128","192.168.18.7","TCP","54","46355  >  5960 [FIN] Seq=1 Win=1024 Len=0"
"266","3.429368855","192.168.126.128","192.168.18.7","TCP","54","46355  >  7937 [FIN] Seq=1 Win=1024 Len=0"
"267","3.517617727","192.168.126.128","192.168.18.7","TCP","54","46355  >  2725 [FIN] Seq=1 Win=1024 Len=0"
"268","3.517675375","192.168.126.128","192.168.18.7","TCP","54","46355  >  987 [FIN] Seq=1 Win=1024 Len=0"
"269","3.517702566","192.168.126.128","192.168.18.7","TCP","54","46355  >  33 [FIN] Seq=1 Win=1024 Len=0"
"270","3.517734606","192.168.126.128","192.168.18.7","TCP","54","46355  >  4224 [FIN] Seq=1 Win=1024 Len=0"
"271","3.517767047","192.168.126.128","192.168.18.7","TCP","54","46355  >  5862 [FIN] Seq=1 Win=1024 Len=0"
"272","3.517794970","192.168.126.128","192.168.18.7","TCP","54","46355  >  11967 [FIN] Seq=1 Win=1024 Len=0"
"273","3.517824014","192.168.126.128","192.168.18.7","TCP","54","46355  >  2038 [FIN] Seq=1 Win=1024 Len=0"
"274","3.517850364","192.168.126.128","192.168.18.7","TCP","54","46355  >  801 [FIN] Seq=1 Win=1024 Len=0"
"275","3.520377358","192.168.126.128","192.168.18.7","TCP","54","46355  >  1030 [FIN] Seq=1 Win=1024 Len=0"
"276","3.523216760","192.168.126.128","192.168.18.7","TCP","54","46355  >  17 [FIN] Seq=1 Win=1024 Len=0"
"277","3.523330183","192.168.126.128","192.168.18.7","TCP","54","46354  >  1066 [FIN] Seq=1 Win=1024 Len=0"
"278","3.523420492","192.168.126.128","192.168.18.7","TCP","54","46354  >  1010 [FIN] Seq=1 Win=1024 Len=0"
"279","3.523512786","192.168.126.128","192.168.18.7","TCP","54","46354  >  7025 [FIN] Seq=1 Win=1024 Len=0"
"280","3.523601763","192.168.126.128","192.168.18.7","TCP","54","46354  >  32781 [FIN] Seq=1 Win=1024 Len=0"
"281","3.523686071","192.168.126.128","192.168.18.7","TCP","54","46354  >  19780 [FIN] Seq=1 Win=1024 Len=0"
"282","3.523714414","192.168.126.128","192.168.18.7","TCP","54","46354  >  7778 [FIN] Seq=1 Win=1024 Len=0"
"283","3.523740433","192.168.126.128","192.168.18.7","TCP","54","46354  >  10629 [FIN] Seq=1 Win=1024 Len=0"
"284","3.523769568","192.168.126.128","192.168.18.7","TCP","54","46354  >  7777 [FIN] Seq=1 Win=1024 Len=0"
"285","3.523798652","192.168.126.128","192.168.18.7","TCP","54","46354  >  8001 [FIN] Seq=1 Win=1024 Len=0"
"286","3.523827476","192.168.126.128","192.168.18.7","TCP","54","46354  >  5280 [FIN] Seq=1 Win=1024 Len=0"
"287","3.523856331","192.168.126.128","192.168.18.7","TCP","54","46354  >  1166 [FIN] Seq=1 Win=1024 Len=0"
"288","3.523885295","192.168.126.128","192.168.18.7","TCP","54","46354  >  8654 [FIN] Seq=1 Win=1024 Len=0"
"289","3.523915011","192.168.126.128","192.168.18.7","TCP","54","46354  >  5962 [FIN] Seq=1 Win=1024 Len=0"
"290","3.523944316","192.168.126.128","192.168.18.7","TCP","54","46354  >  6566 [FIN] Seq=1 Win=1024 Len=0"
"291","3.523973160","192.168.126.128","192.168.18.7","TCP","54","46354  >  981 [FIN] Seq=1 Win=1024 Len=0"
"292","3.524001954","192.168.126.128","192.168.18.7","TCP","54","46354  >  26214 [FIN] Seq=1 Win=1024 Len=0"
"293","3.524030798","192.168.126.128","192.168.18.7","TCP","54","46354  >  646 [FIN] Seq=1 Win=1024 Len=0"
"294","3.524059622","192.168.126.128","192.168.18.7","TCP","54","46354  >  2160 [FIN] Seq=1 Win=1024 Len=0"
"295","3.524088386","192.168.126.128","192.168.18.7","TCP","54","46354  >  5999 [FIN] Seq=1 Win=1024 Len=0"
"296","3.524117100","192.168.126.128","192.168.18.7","TCP","54","46354  >  1081 [FIN] Seq=1 Win=1024 Len=0"
"297","3.524145854","192.168.126.128","192.168.18.7","TCP","54","46354  >  255 [FIN] Seq=1 Win=1024 Len=0"
"298","3.524174809","192.168.126.128","192.168.18.7","TCP","54","46354  >  1100 [FIN] Seq=1 Win=1024 Len=0"
"299","3.526884466","192.168.126.128","192.168.18.7","TCP","54","46354  >  683 [FIN] Seq=1 Win=1024 Len=0"
"300","3.526994984","192.168.126.128","192.168.18.7","TCP","54","46354  >  9898 [FIN] Seq=1 Win=1024 Len=0"
"301","3.527083961","192.168.126.128","192.168.18.7","TCP","54","46354  >  5200 [FIN] Seq=1 Win=1024 Len=0"
"302","3.527171956","192.168.126.128","192.168.18.7","TCP","54","46354  >  765 [FIN] Seq=1 Win=1024 Len=0"
"303","3.527260212","192.168.126.128","192.168.18.7","TCP","54","46354  >  79 [FIN] Seq=1 Win=1024 Len=0"
